4.851028 154.000000 108.000000 224.000000 202.000000 1.000000 94.000000 155.000000 2234
4.853029 154.000000 108.000000 224.000000 202.000000 1.000000 94.000000 155.000000 2634
4.855032 154.000000 108.000000 224.000000 202.000000 1.000000 94.000000 155.000000 2547
4.857038 154.000000 108.000000 224.000000 202.000000 1.000000 94.000000 155.000000 2831
4.859042 156.000000 108.000000 229.000000 202.000000 1.000000 97.000000 155.000000 2340
4.861042 156.000000 105.000000 228.000000 200.000000 1.000000 97.000000 152.000000 2626
4.863044 156.000000 105.000000 228.000000 200.000000 1.000000 97.000000 152.000000 2573
4.865044 157.000000 105.000000 233.000000 200.000000 1.000000 100.000000 152.000000 2793
4.867044 157.000000 105.000000 233.000000 200.000000 1.000000 100.000000 152.000000 2515
4.869046 157.000000 105.000000 233.000000 200.000000 1.000000 100.000000 152.000000 2762
4.871050 157.000000 102.000000 233.000000 197.000000 1.000000 100.000000 149.000000 2115
4.873051 157.000000 102.000000 233.000000 197.000000 1.000000 100.000000 149.000000 2599
4.875052 157.000000 102.000000 233.000000 197.000000 1.000000 100.000000 149.000000 2227
4.877067 157.000000 102.000000 233.000000 197.000000 1.000000 100.000000 149.000000 2155
4.879070 157.000000 102.000000 233.000000 197.000000 1.000000 100.000000 149.000000 2241
4.881070 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2544
4.883083 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2355
4.885088 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2167
4.887095 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2219
4.889119 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2066
4.891132 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2247
4.893145 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2429
4.895158 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2041
4.897160 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2226
4.899280 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2052
4.901303 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2822
4.903401 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2104
4.905408 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2124
4.907428 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2646
4.909995 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2176
4.912180 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2079
4.914294 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2312
4.916301 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2352
4.918404 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2025
4.920527 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2144
4.922606 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 1999
4.924638 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2165
4.926719 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2023
4.928788 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2009
4.930796 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2763
4.932824 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2624
4.934918 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2593
4.936968 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2720
4.938997 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2791
4.941076 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2522
4.943192 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2586
4.945194 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2718
4.948328 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2678
4.950355 159.000000 102.000000 237.000000 197.000000 1.000000 103.000000 149.000000 2656
4.952988 159.000000 99.000000 237.000000 194.000000 1.000000 103.000000 146.000000 2809
4.955545 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2680
4.957631 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2575
4.959803 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2731
4.961925 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2832
4.963979 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2591
4.966168 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2511
4.968386 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2657
4.971252 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2909
4.973811 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2088
4.975840 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2135
4.978106 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2015
4.980273 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2015
4.983374 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2077
4.990672 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2166
4.996517 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2492
5.001206 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2403
5.003271 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2166
5.005373 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2684
5.008165 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2508
5.010773 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2079
5.013026 157.000000 99.000000 233.000000 194.000000 1.000000 100.000000 146.000000 2303
